mol_id,smiles
gdb_90790,CC1CC2C3C2C(=O)C13
gdb_90791,CC1CC2C3C2C(=O)N13
gdb_90792,CC1CC2C3N2C1C3=O
gdb_90793,CC1CN2C3C2C(=O)C13
gdb_90794,CC1OC2C3C2C(=O)C13
gdb_90795,CN1CC2C3C1C(=O)N23
gdb_90796,CN1CC2C3C2C(=O)C13
gdb_90797,OC1CC2C3C1C(=O)N23
gdb_90798,OC1CC2C3C2C(=O)C13
gdb_90799,OC1CC2C3N2C1C3=O
gdb_90800,OC1CN2C3C2C(=O)C13
gdb_90801,CC1CC2C3C2C2C3C12
gdb_90802,CC1CC2C3C2C2C3N12
gdb_90803,CC1CC2C3C2N2C3C12
gdb_90804,CC1CC2C3C4C1C4N23
gdb_90805,CC1CN2C3C2C2C3N12
gdb_90806,CC1CN2C3C4C(C14)C23
gdb_90807,CC1OC2C3C2C2C3C12
gdb_90808,CC1OC2C3C2N2C3C12
gdb_90809,CN1CC2C3C4C(C14)N23
gdb_90810,OC1CC2C3C2C2C3C12
gdb_90811,OC1CC2C3C2N2C3C12
gdb_90812,OC1CC2C3C4C1C4N23
gdb_90813,OC1CN2C3C4C(C14)C23
gdb_90814,CC1CC2C3C4C(C13)N24
gdb_90815,CC1CC2C3C4C1C2N34
gdb_90816,CC1CC2C3C4C2C1N34
gdb_90817,CC1CC2C3C4C3C1C24
gdb_90818,CC1CC2C3C4C3N2C14
gdb_90819,CC1OC2C3C4C1C2N34
gdb_90820,CC1OC2C3C4C2C1N34
gdb_90821,CC1OC2C3C4C3C1C24
gdb_90822,CN1CC2C3C4C(C13)N24
gdb_90823,CN1CC2C3C4C1C2N34
gdb_90824,OC1CC2C3C4C(C13)N24
gdb_90825,OC1CC2C3C4C1C2N34
gdb_90826,OC1CC2C3C4C2C1N34
gdb_90827,OC1CC2C3C4C3C1C24
gdb_90828,OC1CC2C3C4C3N2C14
gdb_90829,OC1CN2C3C4C3C2C14
gdb_90830,CC1CC2C3C4CC13C24
gdb_90831,CC1CC2C3C4CC13N24
gdb_90832,CC1CC2C3C4OC13C24
gdb_90833,CC1CC2C3N4CC13C24
gdb_90834,CC1CN2C3C4CC13C24
gdb_90835,CC1CN2C3C4NC13C24
gdb_90836,CC1CN2C3C4OC13C24
gdb_90837,CC1OC2C3C4CC13C24
gdb_90838,CC1OC2C3C4OC13C24
gdb_90839,CC1OC2C3N4CC13C24
gdb_90840,CN1CC2C3N4CC13C24
gdb_90841,OC1CC2C3C4CC13C24
gdb_90842,OC1CC2C3C4CC13N24
gdb_90843,OC1CC2C3C4OC13C24
gdb_90844,OC1CC2C3N4CC13C24
gdb_90845,OC1CN2C3C4CC13C24
gdb_90846,OC1CN2C3C4NC13C24
gdb_90847,OC1CN2C3C4OC13C24
gdb_90848,CC1CC2C3C=CC1C23
gdb_90849,CC1OC2C3C=CC1C23
gdb_90850,OC1CC2C3C1N=CN23
gdb_90851,OC1CC2C3C=CC1C23
gdb_90852,OC1CC2C3C=CC1N23
gdb_90853,OC1CN2C3C=CC1C23
gdb_90854,CC1CC2C3C=CC2C13
gdb_90855,CC1OC2C3C=CC2C13
gdb_90856,OC1CC2C3C=CC2C13
gdb_90857,OC1CN2C3C=CC2C13
gdb_90858,CC1CC2C3CC(=C1)C23
gdb_90859,CC1CC2C3N2CC3=C1
gdb_90860,CC1CC2C3OC(=N1)C23
gdb_90861,CC1OC2C3CC(=C1)C23
gdb_90862,OC1CC2C3CC(=C1)C23
gdb_90863,OC1CC2C3N2CC3=C1
gdb_90864,OC1CN2C3CC(=C1)C23
gdb_90865,CC1CC2C3C(CN23)O1
gdb_90866,CC1CC2C3CC(C1)C23
gdb_90867,CC1CC2C3CC(O1)C23
gdb_90868,CC1CC2C3OC(C1)C23
gdb_90869,CC1CC2CC3C(O1)C23
gdb_90870,CC1CC2OC3C(O1)C23
gdb_90871,CC1CN2C3CC(O1)C23
gdb_90872,CC1OC2C3CC(O1)C23
gdb_90873,OC1CC2C3C(CN23)C1
gdb_90874,OC1CC2C3CC(C1)C23
gdb_90875,OC1CC2C3CC(C1)N23
gdb_90876,OC1CC2C3OC(C1)C23
gdb_90877,OC1CC2CC3C2N3C1
gdb_90878,CC1CC2C3CC(C3)C12
gdb_90879,CC1CC2C3CC(O3)C12
gdb_90880,CC1OC2C3CC(C3)C12
gdb_90881,CC1OC2C3CC(O3)C12
gdb_90882,OC1CC2C3CC(C3)C12
gdb_90883,OC1CC2C3CC(O3)C12
gdb_90884,CC12CC3C(CC1O)C23
gdb_90885,CC12CC3C(CC1O)N23
gdb_90886,CC12CC3C1N3CC2O
gdb_90887,CC12CN3C(CC1O)C23
gdb_90888,CC12OC3C(CC1O)C23
gdb_90889,CC1CC2C3CC1(C)C23
gdb_90890,CC1CC2C3CC1(O)C23
gdb_90891,CC1CC2C3N2CC13C
gdb_90892,CC1CC2C3N2CC13O
gdb_90893,CC1CC2C3OC1(C)C23
gdb_90894,CC1CN2C3CC1(C)C23
gdb_90895,CC1CN2C3CC1(O)C23
gdb_90896,CC1OC2C3CC1(C)C23
gdb_90897,CC1OC2C3CC1(O)C23
gdb_90898,CC1OC2C3OC1(C)C23
gdb_90899,CN1CC2C3N2CC13C
gdb_90900,OC1CC2C3CC1(O)C23
gdb_90901,OC1CC2C3N2CC13O
gdb_90902,OC1CN2C3CC1(O)C23
gdb_90903,CC1CC2C3CC12C=C3
gdb_90904,CC1CC2C3OC12C=C3
gdb_90905,CC1CN2C3CC12C=C3
gdb_90906,CC1NC2C3OC12C=C3
gdb_90907,CC1OC2C3CC12C=C3
gdb_90908,CC1OC2C3NC12C=C3
gdb_90909,CC1OC2C3OC12C=C3
gdb_90910,OC1CC2C3CC12C=C3
gdb_90911,OC1CC2C3OC12C=C3
gdb_90912,OC1CN2C3CC12C=C3
gdb_90913,CC1CC2C3CC12CC3
gdb_90914,CC1CC2C3CC12CO3
gdb_90915,CC1CC2C3CC12OC3
gdb_90916,CC1CC2C3CCC12O3
gdb_90917,CC1OC2C3CC12CC3
gdb_90918,CC1OC2C3CC12CO3
gdb_90919,CC1OC2C3CC12OC3
gdb_90920,CC1OC2C3CCC12O3
gdb_90921,OC1CC2C3CC12CC3
gdb_90922,OC1CC2C3CC12CO3
gdb_90923,OC1CC2C3CC12OC3
gdb_90924,OC1CC2C3CCC12O3
gdb_90925,OC1CN2C3CC12CC3
gdb_90926,CC12C3CC(O)C1CN23
gdb_90927,CC12C3CC(O)C1OC23
gdb_90928,CC12C3CC1C(O)CC23
gdb_90929,CC12C3CC1C(O)CN23
gdb_90930,CC1CC2C3CC1C23C
gdb_90931,CC1CC2C3CC1C23O
gdb_90932,CC1CC2C3OC1C23C
gdb_90933,CC1CC2C3OC1C23O
gdb_90934,CC1OC2C3CC1C23C
gdb_90935,CC1OC2C3CC1C23O
gdb_90936,CC1OC2C3NC1C23O
gdb_90937,CC1OC2C3OC1C23C
gdb_90938,CC1OC2C3OC1C23O
gdb_90939,CN1CC2N3CC1C23C
gdb_90940,OC1CC2C3CC1C23O
gdb_90941,OC1CC2C3OC1C23O
gdb_90942,CC1CC2C3CC1CC23
gdb_90943,CC1CC2C3CC1OC23
gdb_90944,CC1CC2C3OC1OC23
gdb_90945,CC1NC2C3OC1OC23
gdb_90946,CC1OC2C3CC1CC23
gdb_90947,CC1OC2C3CC1OC23
gdb_90948,CC1OC2C3OC1OC23
gdb_90949,OC1CC2C3CC1CC23
gdb_90950,OC1CC2C3CC1CN23
gdb_90951,OC1CC2C3CC1OC23
gdb_90952,OC1CC2C3OC1OC23
gdb_90953,OC1CN2C3CC1CC23
gdb_90954,CC12CC3C1C(O)CN23
gdb_90955,CC12CC3C1CC(O)C23
gdb_90956,CC12CN3C1CC(O)C23
gdb_90957,CC12OC3C1CC(O)C23
gdb_90958,CC1CC2C3CC2(C)C13
gdb_90959,CC1CC2C3CC2(O)C13
gdb_90960,CC1CC2C3OC2(C)C13
gdb_90961,CC1CC2N3CC2(O)C13
gdb_90962,CC1OC2C3CC2(C)C13
gdb_90963,CC1OC2C3CC2(O)C13
gdb_90964,CC1OC2C3OC2(C)C13
gdb_90965,CN1CC2C3OC2(C)C13
gdb_90966,OC1CC2C3CC2(O)C13
gdb_90967,OC1CC2N3CC2(O)C13
gdb_90968,CC1CC23CC(C2)C3O1
gdb_90969,CC1CC23CC(O2)C3O1
gdb_90970,CC1CC2C3CC2(C1)O3
gdb_90971,CC1CC2C3CC2(C3)C1
gdb_90972,CC1CC2C3CC2(C3)O1
gdb_90973,CC1CC2N3CC2(C3)O1
gdb_90974,CC1OC2C3CC2(C3)O1
gdb_90975,OC1CC2C3CC2(C1)O3
gdb_90976,OC1CC2C3CC2(C3)C1
gdb_90977,CC12C3CC1C3CC2O
gdb_90978,CC12C3OC1C3CC2O
gdb_90979,CC1CC2C3CC2C13C
gdb_90980,CC1CC2C3CC2C13O
gdb_90981,CC1CC2C3OC2C13C
gdb_90982,CC1CC2C3OC2C13O
gdb_90983,CC1CN2C3CC2C13O
gdb_90984,CC1OC2C3CC2C13C
gdb_90985,CC1OC2C3CC2C13O
gdb_90986,CC1OC2C3NC2C13C
gdb_90987,CC1OC2C3NC2C13O
gdb_90988,CC1OC2C3OC2C13C
gdb_90989,CC1OC2C3OC2C13O
gdb_90990,OC1CC2C3CC2C13O
gdb_90991,OC1CC2C3NC2C13O
gdb_90992,OC1CC2C3OC2C13O
gdb_90993,OC1CN2C3CC2C13O
gdb_90994,CC1CC2C3CC1C2O3
gdb_90995,CC1CC2C3CC2C1C3
gdb_90996,CC1CC2C3CC2C1O3
gdb_90997,CC1OC2C3CC1C2O3
gdb_90998,CC1OC2C3CC2C1C3
gdb_90999,CC1OC2C3CC2C1O3
gdb_91000,OC1CC2C3CC1C2O3
gdb_91001,OC1CC2C3CC2C1C3
gdb_91002,OC1CC2C3CC2C1O3
gdb_91003,CC1CC2C3CC2C3C1
gdb_91004,CC1CC2C3CC2C3O1
gdb_91005,CC1CC2C3OC2C3C1
gdb_91006,CC1CC2C3OC2C3O1
gdb_91007,CC1CN2C3CC2C3O1
gdb_91008,CC1OC2C3CC2C3O1
gdb_91009,CC1OC2C3NC2C3O1
gdb_91010,CC1OC2C3OC2C3O1
gdb_91011,OC1CC2C3CC2C3C1
gdb_91012,OC1CC2C3OC2C3C1
gdb_91013,CC12CC1C1CC(O)C21
gdb_91014,CC12CC1N1CC(O)C21
gdb_91015,CC12CN1C1CC(O)C21
gdb_91016,CC12NC1C1CC(O)C21
gdb_91017,CC12OC1C1CC(O)C21
gdb_91018,CC1CC2C3CC3(C)C12
gdb_91019,CC1CC2C3CC3(O)C12
gdb_91020,CC1CC2C3OC3(C)C12
gdb_91021,CC1CN2C3CC3(O)C12
gdb_91022,CC1OC2C3CC3(C)C12
gdb_91023,CC1OC2C3CC3(O)C12
gdb_91024,CC1OC2C3NC3(C)C12
gdb_91025,CC1OC2C3OC3(C)C12
gdb_91026,OC1CC2C3CC3(O)C12
gdb_91027,OC1CN2C3CC3(O)C12
gdb_91028,CC12C(O)CC1C1CN21
gdb_91029,CC12C3CC3C1CC2O
gdb_91030,CC12C3CC3N1CC2O
gdb_91031,CC12C3CN3C1CC2O
gdb_91032,CC12C3NC3C1CC2O
gdb_91033,CC12C3OC3C1CC2O
gdb_91034,CC1CC2C3CC3C12C
gdb_91035,CC1CC2C3CC3C12O
gdb_91036,CC1CC2C3NC3C12C
gdb_91037,CC1CC2C3NC3C12O
gdb_91038,CC1CC2C3OC3C12C
gdb_91039,CC1CC2C3OC3C12O
gdb_91040,CC1CC2N3CC3C12C
gdb_91041,CC1CC2N3CC3C12O
gdb_91042,CC1OC2C3CC3C12C
gdb_91043,CC1OC2C3CC3C12O
gdb_91044,CC1OC2C3CN3C12C
gdb_91045,CC1OC2C3NC3C12C
gdb_91046,CC1OC2C3NC3C12O
gdb_91047,CC1OC2C3OC3C12C
gdb_91048,CC1OC2C3OC3C12O
gdb_91049,OC1CC2C3CC3C12O
gdb_91050,OC1CC2C3NC3C12O
gdb_91051,OC1CC2C3OC3C12O
gdb_91052,OC1CC2N3CC3C12O
gdb_91053,CC1CC2C3CC3C2=C1
gdb_91054,CC1CC2C3CN3C2=N1
gdb_91055,CC1CC2C3NC3C2=C1
gdb_91056,CC1CC2C3OC3C2=C1
gdb_91057,CC1OC2C3CC3C2=C1
gdb_91058,CC1OC2C3NC3C2=C1
gdb_91059,CC1OC2C3OC3C2=C1
gdb_91060,OC1CC2C3CC3C2=C1
gdb_91061,OC1CC2C3NC3C2=C1
gdb_91062,OC1CC2C3OC3C2=C1
gdb_91063,OC1CC2N3CC3C2=C1
gdb_91064,CC1CC2C(O1)C1CN21
gdb_91065,CC1CC2C3CC3C2C1
gdb_91066,CC1CC2C3CC3C2O1
gdb_91067,CC1CC2C3NC3C2O1
gdb_91068,CC1CC2C3OC3C2C1
gdb_91069,CC1CC2C3OC3C2O1
gdb_91070,CC1OC2C3CC3C2O1
gdb_91071,CC1OC2C3NC3C2O1
gdb_91072,CC1OC2C3OC3C2O1
gdb_91073,OC1CC2C3CC3C2C1
gdb_91074,OC1CC2C3CN3C2C1
gdb_91075,OC1CC2C3NC3C2C1
gdb_91076,OC1CC2C3OC3C2C1
gdb_91077,CC1CC2C3CC3C=C12
gdb_91078,CC1CC2C3NC3C=C12
gdb_91079,CC1CC2C3OC3C=C12
gdb_91080,CC1OC2C3CC3C=C12
gdb_91081,CC1OC2C3NC3C=C12
gdb_91082,CC1OC2C3OC3C=C12
gdb_91083,OC1CC2C3CC3C=C12
gdb_91084,OC1CC2C3NC3C=C12
gdb_91085,OC1CC2C3OC3C=C12
gdb_91086,OC1CC2N3CC3C=C12
gdb_91087,OC1CN2C3CC3N=C12
gdb_91088,CC1CC2C3CC3CC12
gdb_91089,CC1CC2C3CC3OC12
gdb_91090,CC1CC2C3OC3CC12
gdb_91091,CC1OC2C3CC3CC12
gdb_91092,CC1OC2C3CC3OC12
gdb_91093,CC1OC2C3CN3CC12
gdb_91094,CC1OC2C3NC3CC12
gdb_91095,CC1OC2C3OC3CC12
gdb_91096,OC1CC2C1CC1CN21
gdb_91097,OC1CC2C3CC3CC12
gdb_91098,OC1CC2C3CC3OC12
gdb_91099,OC1CC2C3CN3CC12
gdb_91100,OC1CC2C3OC3CC12
gdb_91101,CC1CC2C3CC=C1C23
gdb_91102,CC1OC2C3CC=C1C23
gdb_91103,OC1CC2C3CC=C1C23
gdb_91104,OC1CC2C3CN=C1N23
gdb_91105,OC1CC2C3N2CC=C13
gdb_91106,OC1CN2C3CC=C1C23
gdb_91107,CC1CC2C3CCC1C23
gdb_91108,CC1CC2C3COC1C23
gdb_91109,CC1CC2C3OCC1C23
gdb_91110,CC1CN2C3COC1C23
gdb_91111,CC1OC2C3CCC1C23
gdb_91112,CC1OC2C3COC1C23
gdb_91113,CC1OC2C3OCC1C23
gdb_91114,OC1CC2C3C1CCN23
gdb_91115,OC1CC2C3CCC1C23
gdb_91116,OC1CC2C3CCC1N23
gdb_91117,OC1CC2C3COC1C23
gdb_91118,OC1CC2C3OCC1C23
gdb_91119,OC1CN2C3CCC1C23
gdb_91120,OC1CN2C3COC1C23
gdb_91121,CC1CC2C3CCC2C13
gdb_91122,CC1CC2C3COC2C13
gdb_91123,CC1OC2C3CCC2C13
gdb_91124,CC1OC2C3COC2C13
gdb_91125,OC1CC2C3CCC2C13
gdb_91126,OC1CC2C3COC2C13
gdb_91127,CC1CC2C3CCC3C12
gdb_91128,CC1CC2C3COC3C12
gdb_91129,CC1CC2C3OCC3C12
gdb_91130,CC1CC2C3OCC3N12
gdb_91131,CC1CN2C3COC3C12
gdb_91132,CC1OC2C3CCC3C12
gdb_91133,CC1OC2C3CCN3C12
gdb_91134,CC1OC2C3COC3C12
gdb_91135,CC1OC2C3OCC3C12
gdb_91136,OC1CC2C3CCC3C12
gdb_91137,OC1CC2C3COC3C12
gdb_91138,OC1CC2C3OCC3C12
gdb_91139,OC1CN2C3CCC3C12
gdb_91140,OC1CN2C3COC3C12
gdb_91141,CC1=CC2CC(O)C2C1
gdb_91142,CC1=NC2CC(O)C2O1
gdb_91143,CC1CC2C=C(C)CC12
gdb_91144,CC1CC2N=C(C)OC12
gdb_91145,CC1CC2N=C(N)OC12
gdb_91146,CC1OC2C=C(C)CC12
gdb_91147,NC1=NC2CC(O)C2O1
gdb_91148,CC1CC2C=CC(=O)C12
gdb_91149,CC1CC2C=CC(=O)N12
gdb_91150,CC1OC2C=CC(=O)C12
gdb_91151,CN1CC2C=CC(=O)C12
gdb_91152,OC1CC2C=CC(=O)C12
gdb_91153,OC1C[NH+]2C=CC(=O)[C-]12
gdb_91154,CC1C=CC2CC(O)C12
gdb_91155,CC1CC2C=CC(C)C12
gdb_91156,CC1CC2C=CC(O)C12
gdb_91157,CC1OC2C=CC(C)C12
gdb_91158,CC1OC2C=CC(O)C12
gdb_91159,OC1CC2C=CC(O)C12
gdb_91160,CC1CC2C=CC1C2=O
gdb_91161,CC1OC2C=CC1C2=O
gdb_91162,CN1CC2C=CC1C2=O
gdb_91163,OC1CC2C=CC1C2=O
gdb_91164,CC1C2CC(O)C1C=C2
gdb_91165,CC1CC2C=CC1C2C
gdb_91166,CC1CC2C=CC1C2O
gdb_91167,CC1OC2C=CC1C2C
gdb_91168,CC1OC2C=CC1C2O
gdb_91169,OC1CC2C=CC1C2O
gdb_91170,CC1CC2C=CC1C=C2
gdb_91171,CC1OC2C=CC1C=C2
gdb_91172,OC1CC2C=CC1C=C2
gdb_91173,CC1CC2C=CC3C1C23
gdb_91174,CC1OC2C=CC3C1C23
gdb_91175,OC1CC2C=CC3C1C23
gdb_91176,OC1CC2C=CC3C1N23
gdb_91177,OC1CC2N=CN3C1C23
gdb_91178,CC12CC=CC1CC2O
gdb_91179,CC12OC=NC1CC2O
gdb_91180,CC1CC2C=CCC12C
gdb_91181,CC1CC2C=CCC12O
gdb_91182,CC1CC2N=COC12C
gdb_91183,CC1OC2C=CCC12C
gdb_91184,CC1OC2C=CCC12O
gdb_91185,OC1CC2C=CCC12O
gdb_91186,CC1CC2C=CCC2=C1
gdb_91187,CC1CC2N=CNC2=N1
gdb_91188,CC1CN2C=NCC2=N1
gdb_91189,CC1OC2C=CCC2=C1
gdb_91190,OC1CC2C=CCC2=C1
gdb_91191,CC1CC2C=CCCC12
gdb_91192,CC1CC2C=CCOC12
gdb_91193,CC1CC2N=COCC12
gdb_91194,CC1OC2C=CCCC12
gdb_91195,CC1OC2C=CCOC12
gdb_91196,CN1CC2N=COCC12
gdb_91197,OC1CC2C=CCCC12
gdb_91198,OC1CC2C=CCOC12
gdb_91199,OC1CC2N=COCC12
gdb_91200,CC12C(O)CC1CC2=O
gdb_91201,CC12C(O)CC1NC2=O
gdb_91202,CC12C(O)CC1OC2=N
gdb_91203,CC12C(O)CC1OC2=O
gdb_91204,CC12C(O)CN1CC2=O
gdb_91205,CC1CC2CC(=O)C12C
gdb_91206,CC1CC2CC(=O)C12O
gdb_91207,CC1CC2NC(=O)C12C
gdb_91208,CC1CC2NC(=O)C12O
gdb_91209,CC1CC2OC(=N)C12C
gdb_91210,CC1CC2OC(=N)C12N
gdb_91211,CC1CC2OC(=N)C12O
gdb_91212,CC1CC2OC(=O)C12C
gdb_91213,CC1CC2OC(=O)C12N
gdb_91214,CC1CC2OC(=O)C12O
gdb_91215,CC1CN2CC(=O)C12C
gdb_91216,CC1OC2CC(=O)C12C
gdb_91217,CC1OC2CC(=O)C12O
gdb_91218,CN1CC2CC(=O)C12C
gdb_91219,CN1CC2NC(=O)C12C
gdb_91220,CN1CC2OC(=N)C12C
gdb_91221,CN1CC2OC(=O)C12C
gdb_91222,NC12C(O)CC1NC2=O
gdb_91223,NC12C(O)CC1OC2=N
gdb_91224,NC12C(O)CC1OC2=O
gdb_91225,OC1CC2CC(=O)C12O
gdb_91226,OC1CC2NC(=N)C12O
gdb_91227,OC1CC2NC(=O)C12O
gdb_91228,OC1CC2OC(=N)C12O
gdb_91229,OC1CC2OC(=O)C12O
gdb_91230,CC1CC2C(CC2=O)O1
gdb_91231,CC1CC2CC(=O)C2C1
gdb_91232,CC1CC2CC(=O)C2O1
gdb_91233,CC1CC2CC(=O)N2C1
gdb_91234,CC1CC2N(CC2=O)C1
gdb_91235,CC1CC2NC(=O)C2C1
gdb_91236,CC1CC2NC(=O)C2O1
gdb_91237,CC1CC2OC(=N)C2C1
gdb_91238,CC1CC2OC(=N)C2N1
gdb_91239,CC1CC2OC(=N)C2O1
gdb_91240,CC1CC2OC(=O)C2C1
gdb_91241,CC1CC2OC(=O)C2N1
gdb_91242,CC1CC2OC(=O)C2O1
gdb_91243,CC1OC2CC(=O)C2O1
gdb_91244,OC1CC2CC(=O)C2C1
gdb_91245,OC1CC2CC(=O)N2C1
gdb_91246,OC1CC2N(CC2=O)C1
gdb_91247,OC1CC2NC(=O)C2C1
gdb_91248,OC1CC2OC(=N)C2C1
gdb_91249,OC1CC2OC(=O)C2C1
gdb_91250,CC1CC2CC(=O)C=C12
gdb_91251,CC1CC2NC(=O)C=C12
gdb_91252,CC1CC2OC(=N)C=C12
gdb_91253,CC1CC2OC(=O)C=C12
gdb_91254,CC1OC2CC(=O)C=C12
gdb_91255,CN1CC2CC(=O)C=C12
gdb_91256,CN1CC2NC(=O)C=C12
gdb_91257,CN1CC2OC(=N)C=C12
gdb_91258,C[NH+]1C[C-]2OC(=O)C=C12
gdb_91259,[NH3+]C1C[C-]2OC(=O)C=C12
gdb_91260,OC1CC2CC(=O)C=C12
gdb_91261,OC1CC2OC(=N)C=C12
gdb_91262,CC1CC2CC(=N)OC12
gdb_91263,CC1CC2CC(=O)CC12
gdb_91264,CC1CC2CC(=O)NC12
gdb_91265,CC1CC2CC(=O)OC12
gdb_91266,CC1CC2NC(=O)CC12
gdb_91267,CC1CC2NC(=O)NC12
gdb_91268,CC1CC2NC(=O)OC12
gdb_91269,CC1CC2OC(=N)CC12
gdb_91270,CC1CC2OC(=N)OC12
gdb_91271,CC1CC2OC(=O)CC12
gdb_91272,CC1CC2OC(=O)NC12
gdb_91273,CC1CC2OC(=O)OC12
gdb_91274,CC1NC2CC(=O)OC12
gdb_91275,CC1OC2CC(=N)OC12
gdb_91276,CC1OC2CC(=O)CC12
gdb_91277,CC1OC2CC(=O)NC12
gdb_91278,CC1OC2CC(=O)OC12
gdb_91279,CN1CC2NC(=O)CC12
gdb_91280,CN1CC2OC(=N)CC12
gdb_91281,CN1CC2OC(=O)CC12
gdb_91282,OC1CC2CC(=N)OC12
gdb_91283,OC1CC2CC(=O)CC12
gdb_91284,OC1CC2CC(=O)NC12
gdb_91285,OC1CC2CC(=O)OC12
gdb_91286,OC1CC2NC(=O)CC12
gdb_91287,OC1CC2NC(=O)NC12
gdb_91288,OC1CC2NC(=O)OC12
gdb_91289,OC1CC2OC(=N)CC12
gdb_91290,OC1CC2OC(=N)OC12
gdb_91291,OC1CC2OC(=O)CC12
gdb_91292,OC1CC2OC(=O)NC12
gdb_91293,OC1CC2OC(=O)OC12
gdb_91294,OC1CN2CC(=O)CC12
gdb_91295,CC1CC2CC(C#C)C12
gdb_91296,CC1CC2CC(C#N)C12
gdb_91297,CC1CC2CC(C#N)N12
gdb_91298,CC1CC2NC(C#N)C12
gdb_91299,CC1CC2OC(C#C)C12
gdb_91300,CC1CC2OC(C#N)C12
gdb_91301,CC1CN2CC(C#N)C12
gdb_91302,CC1OC2CC(C#C)C12
gdb_91303,CC1OC2CC(C#N)C12
gdb_91304,CN1CC2CC(C#N)C12
gdb_91305,CN1CC2NC(C#N)C12
gdb_91306,CN1CC2OC(C#C)C12
gdb_91307,CN1CC2OC(C#N)C12
gdb_91308,OC1CC2CC(C#C)C12
gdb_91309,OC1CC2CC(C#N)C12
gdb_91310,OC1CC2NC(C#N)C12
gdb_91311,OC1CC2OC(C#C)C12
gdb_91312,OC1CC2OC(C#N)C12
gdb_91313,OC1CN2CC(C#C)C12
gdb_91314,OC1CN2CC(C#N)C12
gdb_91315,CC1(C)CC2CC(O)C12
gdb_91316,CC1(C)CN2CC(O)C12
gdb_91317,CC1(C)OC2CC(O)C12
gdb_91318,CC1(O)CC2CC(O)C12
gdb_91319,CC1(O)CN2CC(O)C12
gdb_91320,CC1CC2CC(C)(C)C12
gdb_91321,CC1CC2CC(C)(O)C12
gdb_91322,CC1CC2OC(C)(C)C12
gdb_91323,CC1OC2CC(C)(C)C12
gdb_91324,CC1OC2CC(C)(O)C12
gdb_91325,CN1CC2OC(C)(C)C12
gdb_91326,CC12CC(C1)CC(O)C2
gdb_91327,CC12CC(CC(O)C1)O2
gdb_91328,CC1CC2(C)CC(C2)O1
gdb_91329,CC1CC2(O)CC(C2)O1
gdb_91330,CC1CC2CC(C)(C1)O2
gdb_91331,CC1CC2CC(C)(C2)C1
gdb_91332,CC1CC2CC(C)(C2)O1
gdb_91333,CC1CC2CC(O)(C2)C1
gdb_91334,CC1CN2CC(C)(C2)O1
gdb_91335,CC1OC2CC(C)(C2)O1
gdb_91336,OC1CC2CC(O)(C2)C1
gdb_91337,CC1=CC2C(O)CC2C1
gdb_91338,CC1=CC2C(O)CN2C1
gdb_91339,CC1=NC2C(O)CC2O1
gdb_91340,CC1CC2CC(C)=CC12
gdb_91341,CC1CC2OC(C)=NC12
gdb_91342,CC1CC2OC(N)=NC12
gdb_91343,CC1OC2CC(C)=CC12
gdb_91344,NC1=NC2C(O)CC2O1
gdb_91345,CC12C(O)CC1CC2O
gdb_91346,CC12C(O)CN1CC2O
gdb_91347,CC1CC2CC(C)C12C
gdb_91348,CC1CC2CC(C)C12O
gdb_91349,CC1CC2CC(O)C12C
gdb_91350,CC1CC2CC(O)C12O
gdb_91351,CC1CC2OC(C)C12C
gdb_91352,CC1CC2OC(C)C12O
gdb_91353,CC1OC2CC(O)C12C
gdb_91354,CC1OC2CC(O)C12O
gdb_91355,CC1OC2CN(C)C12C
gdb_91356,OC1CC2CC(O)C12O
gdb_91357,CC1CC2CC(C)C1C2
gdb_91358,CC1CC2CC(C)C1O2
gdb_91359,CC1CC2CC(O)C1C2
gdb_91360,CC1CC2CC(O)C1O2
gdb_91361,CC1CC2CC1C(C)O2
gdb_91362,CC1CC2OC(C)C1O2
gdb_91363,CC1OC2CC(O)C1C2
gdb_91364,CC1OC2CC(O)C1O2
gdb_91365,CC1OC2CC1C(C)O2
gdb_91366,OC1CC2CC(O)C1C2
gdb_91367,OC1CC2CC(O)C1O2
gdb_91368,CC1CC2CC(C)C=C12
gdb_91369,CC1CC2CC(O)C2=C1
gdb_91370,CC1CC2CC(O)C=C12
gdb_91371,CC1CC2OC(C)C=C12
gdb_91372,CC1CN2CC(O)C2=N1
gdb_91373,CC1OC2CC(C)C=C12
gdb_91374,CC1OC2CC(O)C2=C1
gdb_91375,CC1OC2CC(O)C=C12
gdb_91376,OC1CC2CC(O)C=C12
gdb_91377,CC1CC2C(CN2C)O1
gdb_91378,CC1CC2C(O)CC2O1
gdb_91379,CC1CC2CC(C)CC12
gdb_91380,CC1CC2CC(C)OC12
gdb_91381,CC1CC2CC(O)C2C1
gdb_91382,CC1CC2CC(O)C2O1
gdb_91383,CC1CC2CC(O)CC12
gdb_91384,CC1CC2OC(C)CC12
gdb_91385,CC1CC2OC(C)OC12
gdb_91386,CC1OC2CC(C)CC12
gdb_91387,CC1OC2CC(C)OC12
gdb_91388,CC1OC2CC(O)C2O1
gdb_91389,CC1OC2CC(O)CC12
gdb_91390,OC1CC2CC(O)CC12
gdb_91391,CC1CC2CC(C1)C2=O
gdb_91392,CC1CC2CC(O1)C2=O
gdb_91393,CC1CC2NC(C1)C2=O
gdb_91394,CC1CC2OC(C1)C2=O
gdb_91395,CC1OC2CC(O1)C2=O
